"","o","nn","CP","RCC_VAR","NUMB_ME","NUMB_ME_AD","DENS","COR","Q_VAR","NUMB_PRO","NUMB_RES","EUCD","MAPE","MSE"
"1377",1377,177,12,-1,1,0,0.459557410422713,0.6,1,50,50,54367.59,0.3193,59116691.21
"1378",1378,178,12,-1,1,0,0.682684475975111,0.6,1,50,50,40490.1,0.2565,32788959.68
"1379",1379,179,12,-1,1,0,0.405702473665588,0.6,1,50,50,52926.55,0.3485,56024396.17
"1380",1380,180,12,-1,1,0,0.424418650940061,0.6,1,50,50,53770.1,0.3279,57824473.02
"1381",1381,181,12,-1,1,0,0.480490012816153,0.6,1,50,50,58577.96,0.3023,68627550.7
"1382",1382,182,12,-1,1,0,0.501759716984816,0.6,1,50,50,51967.74,0.3174,54012913.11
"1383",1383,183,12,-1,1,0,0.531550080445595,0.6,1,50,50,49622.51,0.2878,49247865.04
"1384",1384,184,12,-1,1,0,0.617060466995463,0.6,1,50,50,46444.58,0.2722,43141971.65
"1385",1385,185,12,-1,1,0,0.660721789789386,0.6,1,50,50,29345.84,0.1759,17223566.23
"1386",1386,186,12,-1,1,0,0.447076209890656,0.6,1,50,50,55631.75,0.302,61897839.82
"1387",1387,187,12,-1,1,0,0.656590566458181,0.6,1,50,50,38489.65,0.2533,29629070.4
"1388",1388,188,12,-1,1,0,0.445033398154192,0.6,1,50,50,52038.42,0.3079,54159936.32
"1389",1389,189,12,-1,1,0,0.670078443619423,0.6,1,50,50,40424.52,0.2323,32682834.45
"1390",1390,190,12,-1,1,0,0.603741137124598,0.6,1,50,50,41466.18,0.2298,34388884.1
"1391",1391,191,12,-1,1,0,0.46821298468858,0.6,1,50,50,55924.51,0.3835,62551024.06
"1392",1392,192,12,-1,1,0,0.532995872618631,0.6,1,50,50,52830.32,0.2996,55820862.26
"1393",1393,193,12,-1,1,0,0.630556058161892,0.6,1,50,50,37513.52,0.2207,28145277.33
"1394",1394,194,12,-1,1,0,0.437873026542366,0.6,1,50,50,52193.14,0.3305,54482467.47
"1395",1395,195,12,-1,1,0,0.655747280712239,0.6,1,50,50,51842.81,0.3168,53753534.61
"1396",1396,196,12,-1,1,0,0.503395074838772,0.6,1,50,50,45706.84,0.2848,41782309.55
"1397",1397,197,12,-1,1,0,0.537471975083463,0.6,1,50,50,50695.66,0.3118,51400995.95
"1398",1398,198,12,-1,1,0,0.41262269585859,0.6,1,50,50,42592.49,0.259,36282409.78
"1399",1399,199,12,-1,1,0,0.566742090717889,0.6,1,50,50,35436.99,0.2378,25115607.08
"1400",1400,200,12,-1,1,0,0.607930812356062,0.6,1,50,50,42830.22,0.2443,36688562.8
"1401",1401,1,14,-1,1,0,0.645789789082482,0.6,1,50,50,39651.11,0.2552,31444205.91
"1402",1402,2,14,-1,1,0,0.542795880441554,0.6,1,50,50,39991.41,0.2456,31986255.51
"1403",1403,3,14,-1,1,0,0.494767556269653,0.6,1,50,50,56271.42,0.3246,63329457.6
"1404",1404,4,14,-1,1,0,0.685898220096715,0.6,1,50,50,31199.41,0.2027,19468058.78
"1405",1405,5,14,-1,1,0,0.669965128530748,0.6,1,50,50,46760.3,0.2396,43730504.33
"1406",1406,6,14,-1,1,0,0.546145558147691,0.6,1,50,50,54118.79,0.2768,58576872.09
"1407",1407,7,14,-1,1,0,0.581923523033038,0.6,1,50,50,54637.23,0.2984,59704538.26
"1408",1408,8,14,-1,1,0,0.420628800522536,0.6,1,50,50,59893.28,0.3257,71744104.02
"1409",1409,9,14,-1,1,0,0.691012905118987,0.6,1,50,50,39472.81,0.2259,31162048.66
"1410",1410,10,14,-1,1,0,0.676677191187628,0.6,1,50,50,38874.68,0.2387,30224813.05
"1411",1411,11,14,-1,1,0,0.679128258745186,0.6,1,50,50,37925.95,0.2067,28767559.96
"1412",1412,12,14,-1,1,0,0.576765055418946,0.6,1,50,50,48642.53,0.2835,47321918.67
"1413",1413,13,14,-1,1,0,0.612552212527953,0.6,1,50,50,44790.3,0.2546,40123420.61
"1414",1414,14,14,-1,1,0,0.69133195632603,0.6,1,50,50,46943.11,0.2609,44073103.57
"1415",1415,15,14,-1,1,0,0.482158188335598,0.6,1,50,50,56119.27,0.2955,62987456.53
"1416",1416,16,14,-1,1,0,0.579716434446163,0.6,1,50,50,50280.64,0.2924,50562862.85
"1417",1417,17,14,-1,1,0,0.435595173737966,0.6,1,50,50,48364.06,0.2802,46781655.35
"1418",1418,18,14,-1,1,0,0.625507504818961,0.6,1,50,50,44013.42,0.2601,38743622.38
"1419",1419,19,14,-1,1,0,0.508967113238759,0.6,1,50,50,46405.68,0.286,43069734.21
"1420",1420,20,14,-1,1,0,0.507603987236507,0.6,1,50,50,46822.95,0.2985,43847767.21
"1421",1421,21,14,-1,1,0,0.41797586097382,0.6,1,50,50,54878.05,0.3224,60232002.37
"1422",1422,22,14,-1,1,0,0.691194591461681,0.6,1,50,50,32223.62,0.1967,20767231.82
"1423",1423,23,14,-1,1,0,0.433651654236019,0.6,1,50,50,57345.41,0.3504,65769931.01
"1424",1424,24,14,-1,1,0,0.571063845325261,0.6,1,50,50,47530.46,0.2894,45182893.34
"1425",1425,25,14,-1,1,0,0.675416296673939,0.6,1,50,50,32247.51,0.2098,20798037.66
"1426",1426,26,14,-1,1,0,0.547470456105657,0.6,1,50,50,34807.24,0.2165,24230877.12
"1427",1427,27,14,-1,1,0,0.55318351876922,0.6,1,50,50,41440.43,0.2476,34346184.89
"1428",1428,28,14,-1,1,0,0.639613137324341,0.6,1,50,50,45267.82,0.2349,40983511.42
"1429",1429,29,14,-1,1,0,0.496778250019997,0.6,1,50,50,43215.69,0.287,37351922.07
"1430",1430,30,14,-1,1,0,0.528925133869052,0.6,1,50,50,49521.82,0.3409,49048208.38
"1431",1431,31,14,-1,1,0,0.596549267647788,0.6,1,50,50,48982.7,0.2777,47986107.65
"1432",1432,32,14,-1,1,0,0.66602750166785,0.6,1,50,50,39489.36,0.2259,31188194.34
"1433",1433,33,14,-1,1,0,0.598984268843196,0.6,1,50,50,37605.3,0.2376,28283176.25
"1434",1434,34,14,-1,1,0,0.449796696472913,0.6,1,50,50,57079.12,0.3079,65160527.97
"1435",1435,35,14,-1,1,0,0.624564148648642,0.6,1,50,50,47603.25,0.2834,45321382.53
"1436",1436,36,14,-1,1,0,0.439208919880912,0.6,1,50,50,60263.18,0.3335,72633022.89
"1437",1437,37,14,-1,1,0,0.415137232723646,0.6,1,50,50,47442.74,0.3214,45016280.9
"1438",1438,38,14,-1,1,0,0.608896932727657,0.6,1,50,50,40119.82,0.2613,32191995.88
"1439",1439,39,14,-1,1,0,0.464764535124414,0.6,1,50,50,54435.62,0.3185,59264724.31
"1440",1440,40,14,-1,1,0,0.624121167720295,0.6,1,50,50,41151.83,0.2476,33869458.24
"1441",1441,41,14,-1,1,0,0.536455871607177,0.6,1,50,50,43005.08,0.25,36988731.99
"1442",1442,42,14,-1,1,0,0.447983528557234,0.6,1,50,50,67179.6,0.3861,90261985.61
"1443",1443,43,14,-1,1,0,0.593798588053323,0.6,1,50,50,55301.38,0.3088,61164846.21
"1444",1444,44,14,-1,1,0,0.559986824309453,0.6,1,50,50,43359.95,0.2958,37601710.44
"1445",1445,45,14,-1,1,0,0.673345837369561,0.6,1,50,50,37735.17,0.2416,28478859.53
"1446",1446,46,14,-1,1,0,0.443860720656812,0.6,1,50,50,46835.99,0.2963,43872207.09
"1447",1447,47,14,-1,1,0,0.627979619894177,0.6,1,50,50,37310.06,0.2166,27840809.3
"1448",1448,48,14,-1,1,0,0.672173172864132,0.6,1,50,50,39623.85,0.2322,31400989.42
"1449",1449,49,14,-1,1,0,0.614199290378019,0.6,1,50,50,41816.83,0.2451,34972944.49
"1450",1450,50,14,-1,1,0,0.415511423791759,0.6,1,50,50,50926.64,0.3048,51870443.89
"1451",1451,51,14,-1,1,0,0.627455185097642,0.6,1,50,50,42419.92,0.2586,35989000.11
"1452",1452,52,14,-1,1,0,0.511962272622623,0.6,1,50,50,47910.08,0.2776,45907512.39
"1453",1453,53,14,-1,1,0,0.421596214571036,0.6,1,50,50,58017.82,0.3059,67321349.16
"1454",1454,54,14,-1,1,0,0.577552176895551,0.6,1,50,50,39374.54,0.2426,31007087.22
"1455",1455,55,14,-1,1,0,0.421351334545761,0.6,1,50,50,68657.48,0.3699,94276990.48
"1456",1456,56,14,-1,1,0,0.453991729975678,0.6,1,50,50,69680.36,0.3649,97107045.27
"1457",1457,57,14,-1,1,0,0.689625926036388,0.6,1,50,50,33207.15,0.217,22054291.26
"1458",1458,58,14,-1,1,0,0.450746708363295,0.6,1,50,50,62269.07,0.3261,77548729.41
"1459",1459,59,14,-1,1,0,0.412179668829776,0.6,1,50,50,58875.52,0.3195,69326538.2
"1460",1460,60,14,-1,1,0,0.529974457412027,0.6,1,50,50,44111.59,0.2792,38916652.8
"1461",1461,61,14,-1,1,0,0.658559111249633,0.6,1,50,50,41294.35,0.2645,34104460.59
"1462",1462,62,14,-1,1,0,0.640055011771619,0.6,1,50,50,31900.31,0.1995,20352598.75
"1463",1463,63,14,-1,1,0,0.435738841234706,0.6,1,50,50,61060.17,0.3631,74566875.35
"1464",1464,64,14,-1,1,0,0.595976090058684,0.6,1,50,50,39751.06,0.2349,31602940.02
"1465",1465,65,14,-1,1,0,0.490409328578971,0.6,1,50,50,45015.49,0.2813,40527883.9
"1466",1466,66,14,-1,1,0,0.439987702481449,0.6,1,50,50,52972.72,0.2822,56122184.74
"1467",1467,67,14,-1,1,0,0.565729749109596,0.6,1,50,50,49267.56,0.3158,48545855.59
"1468",1468,68,14,-1,1,0,0.488354698359035,0.6,1,50,50,42769.28,0.2545,36584221.72
"1469",1469,69,14,-1,1,0,0.576223987573758,0.6,1,50,50,38739.6,0.236,30015129.15
"1470",1470,70,14,-1,1,0,0.562820993945934,0.6,1,50,50,39963.09,0.2456,31940966.35
"1471",1471,71,14,-1,1,0,0.643653280450962,0.6,1,50,50,44391.5,0.276,39412111.46
"1472",1472,72,14,-1,1,0,0.578308368171565,0.6,1,50,50,44092.95,0.269,38883767.77
"1473",1473,73,14,-1,1,0,0.448693360714242,0.6,1,50,50,58376.9,0.3356,68157243.05
"1474",1474,74,14,-1,1,0,0.621376688918099,0.6,1,50,50,40117.81,0.2161,32188778.74
"1475",1475,75,14,-1,1,0,0.67717288415879,0.6,1,50,50,51930.49,0.2767,53935509.22
"1476",1476,76,14,-1,1,0,0.451539688021876,0.6,1,50,50,56486.3,0.3426,63814041.03
"1477",1477,77,14,-1,1,0,0.519145958917215,0.6,1,50,50,53166.58,0.3057,56533712.95
"1478",1478,78,14,-1,1,0,0.53132402303163,0.6,1,50,50,44984.72,0.277,40472503.13
"1479",1479,79,14,-1,1,0,0.609997790516354,0.6,1,50,50,33972.67,0.1893,23082852.14
"1480",1480,80,14,-1,1,0,0.55941822163295,0.6,1,50,50,37506.66,0.2229,28134996.42
"1481",1481,81,14,-1,1,0,0.464568318123929,0.6,1,50,50,63786.93,0.388,81375451.62
"1482",1482,82,14,-1,1,0,0.517306975647807,0.6,1,50,50,47987.38,0.3165,46055774.43
"1483",1483,83,14,-1,1,0,0.413721609604545,0.6,1,50,50,67470.09,0.3524,91044267.7
"1484",1484,84,14,-1,1,0,0.619242411269806,0.6,1,50,50,49962.11,0.3074,49924252.73
"1485",1485,85,14,-1,1,0,0.471083285985515,0.6,1,50,50,52980.83,0.2886,56139360.12
"1486",1486,86,14,-1,1,0,0.406866289605387,0.6,1,50,50,47136.18,0.2874,44436386.64
"1487",1487,87,14,-1,1,0,0.505639959243126,0.6,1,50,50,47412.23,0.2861,44958396.75
"1488",1488,88,14,-1,1,0,0.527057483652607,0.6,1,50,50,49525.84,0.3076,49056183.1
"1489",1489,89,14,-1,1,0,0.570773978717625,0.6,1,50,50,39019.46,0.2662,30450359.32
"1490",1490,90,14,-1,1,0,0.604799967841245,0.6,1,50,50,35024.66,0.218,24534529.74
"1491",1491,91,14,-1,1,0,0.472844319161959,0.6,1,50,50,52465.79,0.3151,55053173.53
"1492",1492,92,14,-1,1,0,0.480205789534375,0.6,1,50,50,44912.6,0.2857,40342824.01
"1493",1493,93,14,-1,1,0,0.597958412254229,0.6,1,50,50,51000.45,0.3148,52020911.02
"1494",1494,94,14,-1,1,0,0.659009092184715,0.6,1,50,50,38505.28,0.2299,29653138.84
"1495",1495,95,14,-1,1,0,0.58540521627292,0.6,1,50,50,44582.88,0.2752,39752672.59
"1496",1496,96,14,-1,1,0,0.603088312316686,0.6,1,50,50,52327.92,0.2983,54764215.61
"1497",1497,97,14,-1,1,0,0.625486949388869,0.6,1,50,50,44450.14,0.2591,39516303.11
"1498",1498,98,14,-1,1,0,0.527424846682698,0.6,1,50,50,54117.63,0.3249,58574351.3
"1499",1499,99,14,-1,1,0,0.583090701163746,0.6,1,50,50,48714.67,0.2718,47462390.77
"1500",1500,100,14,-1,1,0,0.609019084367901,0.6,1,50,50,45064.41,0.2779,40616012.4
"1501",1501,101,14,-1,1,0,0.57053210590966,0.6,1,50,50,48858.78,0.2851,47743616.81
"1502",1502,102,14,-1,1,0,0.479220028896816,0.6,1,50,50,53536.72,0.3001,57323612.57
"1503",1503,103,14,-1,1,0,0.611857903096825,0.6,1,50,50,39438.59,0.2294,31108049.87
"1504",1504,104,14,-1,1,0,0.411546046403237,0.6,1,50,50,65291.31,0.3502,85259097.57
"1505",1505,105,14,-1,1,0,0.470188678684644,0.6,1,50,50,54605.09,0.3204,59634306.33
"1506",1506,106,14,-1,1,0,0.475464533315971,0.6,1,50,50,65451.66,0.3908,85678408.12
"1507",1507,107,14,-1,1,0,0.630989014124498,0.6,1,50,50,33710.6,0.2086,22728096.45
"1508",1508,108,14,-1,1,0,0.639654547907412,0.6,1,50,50,48672.44,0.3182,47380130.98
"1509",1509,109,14,-1,1,0,0.442679361393675,0.6,1,50,50,61913.46,0.3548,76665540.8
"1510",1510,110,14,-1,1,0,0.575015654717572,0.6,1,50,50,40628.86,0.233,33014085.01
"1511",1511,111,14,-1,1,0,0.635806286800653,0.6,1,50,50,41998.59,0.2503,35277627.99
"1512",1512,112,14,-1,1,0,0.569157573254779,0.6,1,50,50,42419.7,0.262,35988611.48
"1513",1513,113,14,-1,1,0,0.491635979735292,0.6,1,50,50,56149.57,0.3301,63055493.17
"1514",1514,114,14,-1,1,0,0.648579774145037,0.6,1,50,50,38102.45,0.2216,29035934.69
"1515",1515,115,14,-1,1,0,0.568116838787682,0.6,1,50,50,44924.92,0.2757,40364968.22
"1516",1516,116,14,-1,1,0,0.506934864167124,0.6,1,50,50,42887.64,0.2751,36786987.88
"1517",1517,117,14,-1,1,0,0.456829380826093,0.6,1,50,50,43861.03,0.2868,38475797.01
"1518",1518,118,14,-1,1,0,0.475049660122022,0.6,1,50,50,63036.5,0.3452,79472010.74
"1519",1519,119,14,-1,1,0,0.502444425434805,0.6,1,50,50,55119,0.3292,60762072.67
"1520",1520,120,14,-1,1,0,0.667062551388517,0.6,1,50,50,36579.33,0.2265,26760953.53
"1521",1521,121,14,-1,1,0,0.589246611972339,0.6,1,50,50,42181.19,0.263,35585061.14
"1522",1522,122,14,-1,1,0,0.617141226981766,0.6,1,50,50,38865.96,0.2469,30211257.87
"1523",1523,123,14,-1,1,0,0.497215580288321,0.6,1,50,50,62020.39,0.3365,76930565.21
"1524",1524,124,14,-1,1,0,0.568917759461328,0.6,1,50,50,40052.67,0.2267,32084325.1
"1525",1525,125,14,-1,1,0,0.67886145808734,0.6,1,50,50,33748.4,0.1989,22779088.64
"1526",1526,126,14,-1,1,0,0.603722510719672,0.6,1,50,50,41272.85,0.2641,34068968.82
"1527",1527,127,14,-1,1,0,0.464396811951883,0.6,1,50,50,49599.26,0.2835,49201741.46
"1528",1528,128,14,-1,1,0,0.692091802041978,0.6,1,50,50,39004.57,0.2454,30427129.1
"1529",1529,129,14,-1,1,0,0.578726120339706,0.6,1,50,50,44806.75,0.2579,40152898.29
"1530",1530,130,14,-1,1,0,0.437524572387338,0.6,1,50,50,54201.42,0.297,58755875.39
"1531",1531,131,14,-1,1,0,0.48813262542244,0.6,1,50,50,50231.73,0.308,50464542.48
"1532",1532,132,14,-1,1,0,0.697626945888624,0.6,1,50,50,40810.11,0.2502,33309308.23
"1533",1533,133,14,-1,1,0,0.45021844219882,0.6,1,50,50,54531.02,0.3522,59472650.67
"1534",1534,134,14,-1,1,0,0.51386889393907,0.6,1,50,50,58819.3,0.3059,69194197.92
"1535",1535,135,14,-1,1,0,0.565264903637581,0.6,1,50,50,49352.94,0.2648,48714260.76
"1536",1536,136,14,-1,1,0,0.650914166867733,0.6,1,50,50,39271.07,0.2266,30844335.89
"1537",1537,137,14,-1,1,0,0.599208235810511,0.6,1,50,50,38241.23,0.2397,29247833.17
"1538",1538,138,14,-1,1,0,0.596874691965058,0.6,1,50,50,39081.13,0.2431,30546696.29
"1539",1539,139,14,-1,1,0,0.698503767349757,0.6,1,50,50,37565.85,0.2322,28223859.71
"1540",1540,140,14,-1,1,0,0.605848108488135,0.6,1,50,50,38731.35,0.2465,30002349.84
"1541",1541,141,14,-1,1,0,0.587190446117893,0.6,1,50,50,40253,0.2533,32406076.06
"1542",1542,142,14,-1,1,0,0.42869682139717,0.6,1,50,50,56142.09,0.3461,63038691.43
"1543",1543,143,14,-1,1,0,0.615290337358601,0.6,1,50,50,31546.29,0.2077,19903368.9
"1544",1544,144,14,-1,1,0,0.493197858263738,0.6,1,50,50,48711.74,0.2776,47456679.64
"1545",1545,145,14,-1,1,0,0.539059418416582,0.6,1,50,50,38887.95,0.2467,30245454.17
"1546",1546,146,14,-1,1,0,0.590407320461236,0.6,1,50,50,40737.09,0.2257,33190202.58
"1547",1547,147,14,-1,1,0,0.549338969658129,0.6,1,50,50,43402.83,0.2818,37676116.08
"1548",1548,148,14,-1,1,0,0.499001687928103,0.6,1,50,50,57442.55,0.2933,65992938.99
"1549",1549,149,14,-1,1,0,0.54708926489111,0.6,1,50,50,48687.62,0.2517,47409694
"1550",1550,150,14,-1,1,0,0.555172664462589,0.6,1,50,50,52491.79,0.3108,55107770.46
"1551",1551,151,14,-1,1,0,0.654560809815302,0.6,1,50,50,42517.86,0.235,36155376.59
"1552",1552,152,14,-1,1,0,0.558044898835942,0.6,1,50,50,46463.33,0.2454,43176817.47
"1553",1553,153,14,-1,1,0,0.520017486158758,0.6,1,50,50,46946.45,0.2778,44079383.21
"1554",1554,154,14,-1,1,0,0.476809062529355,0.6,1,50,50,52938.07,0.3331,56048779.46
"1555",1555,155,14,-1,1,0,0.686488890857436,0.6,1,50,50,35556.85,0.2253,25285784.95
"1556",1556,156,14,-1,1,0,0.604098815075122,0.6,1,50,50,45448.3,0.2761,41310950.55
"1557",1557,157,14,-1,1,0,0.452306759916246,0.6,1,50,50,55660.69,0.3547,61962255.19
"1558",1558,158,14,-1,1,0,0.423071188270114,0.6,1,50,50,46131.32,0.2998,42561977.51
"1559",1559,159,14,-1,1,0,0.41176016330719,0.6,1,50,50,47995.13,0.3035,46070643.3
"1560",1560,160,14,-1,1,0,0.579255752684549,0.6,1,50,50,43810.52,0.2538,38387228.15
"1561",1561,161,14,-1,1,0,0.562139364797622,0.6,1,50,50,53972.16,0.3262,58259882.64
"1562",1562,162,14,-1,1,0,0.492520675924607,0.6,1,50,50,48746.21,0.29,47523855.19
"1563",1563,163,14,-1,1,0,0.609426764422096,0.6,1,50,50,42701.19,0.2543,36467839.05
"1564",1564,164,14,-1,1,0,0.531775900372304,0.6,1,50,50,49621.86,0.2848,49246581.95
"1565",1565,165,14,-1,1,0,0.637514177942649,0.6,1,50,50,43332.29,0.2668,37553748.15
"1566",1566,166,14,-1,1,0,0.478641997976229,0.6,1,50,50,55067.1,0.3402,60647701.48
"1567",1567,167,14,-1,1,0,0.529500470776111,0.6,1,50,50,52063.76,0.2785,54212696.78
"1568",1568,168,14,-1,1,0,0.572449645074084,0.6,1,50,50,39576.46,0.2742,31325916.37
"1569",1569,169,14,-1,1,0,0.686858931626193,0.6,1,50,50,38208.11,0.237,29197188.07
"1570",1570,170,14,-1,1,0,0.636077296291478,0.6,1,50,50,50428.93,0.2537,50861531.7
"1571",1571,171,14,-1,1,0,0.545245237322524,0.6,1,50,50,42442.15,0.2753,36026721.27
"1572",1572,172,14,-1,1,0,0.417520841327496,0.6,1,50,50,51079.5,0.2875,52182298.91
"1573",1573,173,14,-1,1,0,0.529394339816645,0.6,1,50,50,60085.67,0.3511,72205763.57
"1574",1574,174,14,-1,1,0,0.639125889749266,0.6,1,50,50,42438.23,0.2526,36020074.34
"1575",1575,175,14,-1,1,0,0.521447191922925,0.6,1,50,50,50760.41,0.2585,51532379.42
"1576",1576,176,14,-1,1,0,0.642301922431216,0.6,1,50,50,39189.03,0.2185,30715597.85
"1577",1577,177,14,-1,1,0,0.695705959806219,0.6,1,50,50,42320.7,0.2544,35820824.65
"1578",1578,178,14,-1,1,0,0.616309843328781,0.6,1,50,50,37189.35,0.2467,27660950.8
"1579",1579,179,14,-1,1,0,0.437271283986047,0.6,1,50,50,53831.84,0.319,57957341.64
"1580",1580,180,14,-1,1,0,0.491024036053568,0.6,1,50,50,53508,0.3136,57262121.99
"1581",1581,181,14,-1,1,0,0.620531320478767,0.6,1,50,50,42927.43,0.2809,36855292.77
"1582",1582,182,14,-1,1,0,0.407087196409702,0.6,1,50,50,75369.94,0.4087,113612545.94
"1583",1583,183,14,-1,1,0,0.638594482047483,0.6,1,50,50,49955.17,0.3019,49910383.59
"1584",1584,184,14,-1,1,0,0.609226404526271,0.6,1,50,50,41146.65,0.2415,33860928.44
"1585",1585,185,14,-1,1,0,0.593206197605468,0.6,1,50,50,47283.61,0.3128,44714798.85
"1586",1586,186,14,-1,1,0,0.609191336249933,0.6,1,50,50,40823.08,0.2729,33330484.44
"1587",1587,187,14,-1,1,0,0.605957627273165,0.6,1,50,50,40625.38,0.2416,33008427.78
"1588",1588,188,14,-1,1,0,0.598196821729652,0.6,1,50,50,51042.26,0.3072,52106251.44
"1589",1589,189,14,-1,1,0,0.63822975945659,0.6,1,50,50,49604.25,0.3268,49211625.21
"1590",1590,190,14,-1,1,0,0.455207111802883,0.6,1,50,50,73371.42,0.3575,107667319.3
"1591",1591,191,14,-1,1,0,0.427396733802743,0.6,1,50,50,46214.65,0.2757,42715877.91
"1592",1592,192,14,-1,1,0,0.602227369463071,0.6,1,50,50,46859.08,0.2967,43915465.24
"1593",1593,193,14,-1,1,0,0.553589353198186,0.6,1,50,50,45621.34,0.2784,41626136.59
"1594",1594,194,14,-1,1,0,0.538928289408796,0.6,1,50,50,46160.33,0.2805,42615526.06
"1595",1595,195,14,-1,1,0,0.692359381797723,0.6,1,50,50,36584.31,0.2298,26768230.68
"1596",1596,196,14,-1,1,0,0.498862600582652,0.6,1,50,50,56264.39,0.2979,63313636.68
"1597",1597,197,14,-1,1,0,0.442181750992313,0.6,1,50,50,59903.63,0.3285,71768886.14
"1598",1598,198,14,-1,1,0,0.463868337986059,0.6,1,50,50,54075.22,0.3183,58482583.27
"1599",1599,199,14,-1,1,0,0.629311632690951,0.6,1,50,50,51170.52,0.3065,52368450.52
"1600",1600,200,14,-1,1,0,0.465408479515463,0.6,1,50,50,43843.71,0.248,38445421.25
"1601",1601,1,16,-1,1,0,0.402122918283567,0.6,1,50,50,67556.55,0.3586,91277750.44
"1602",1602,2,16,-1,1,0,0.560501283942722,0.6,1,50,50,45445.76,0.2539,41306342.39
"1603",1603,3,16,-1,1,0,0.597969140182249,0.6,1,50,50,55927.89,0.3138,62558582.78
"1604",1604,4,16,-1,1,0,0.404493599268608,0.6,1,50,50,63681.26,0.3235,81106048.9
"1605",1605,5,16,-1,1,0,0.631623114738613,0.6,1,50,50,49459.8,0.2922,48925446.19
"1606",1606,6,16,-1,1,0,0.630355189414695,0.6,1,50,50,50042.55,0.2999,50085133.67
"1607",1607,7,16,-1,1,0,0.499701866786927,0.6,1,50,50,49958.76,0.2823,49917552.47
"1608",1608,8,16,-1,1,0,0.42434212716762,0.6,1,50,50,69092.99,0.3517,95476829.8
"1609",1609,9,16,-1,1,0,0.578987673087977,0.6,1,50,50,38934.13,0.2844,30317328.93
"1610",1610,10,16,-1,1,0,0.575660586776212,0.6,1,50,50,47937.76,0.2888,45960577.45
"1611",1611,11,16,-1,1,0,0.462686251662672,0.6,1,50,50,51685.7,0.3297,53428236.85
"1612",1612,12,16,-1,1,0,0.553046867274679,0.6,1,50,50,43135.4,0.2495,37213251.37
"1613",1613,13,16,-1,1,0,0.518860593531281,0.6,1,50,50,44431.76,0.31,39483630.67
"1614",1614,14,16,-1,1,0,0.544831843324937,0.6,1,50,50,39724.42,0.2678,31560588.02
"1615",1615,15,16,-1,1,0,0.575890732742846,0.6,1,50,50,52117.47,0.3321,54324615.61
"1616",1616,16,16,-1,1,0,0.646514883288182,0.6,1,50,50,47115.57,0.2862,44397544.14
"1617",1617,17,16,-1,1,0,0.629990754881874,0.6,1,50,50,38990.9,0.2226,30405802.89
"1618",1618,18,16,-1,1,0,0.488375882571563,0.6,1,50,50,47363.29,0.2722,44865630.83
"1619",1619,19,16,-1,1,0,0.442142487852834,0.6,1,50,50,53892.69,0.2975,58088431.22
"1620",1620,20,16,-1,1,0,0.559110480477102,0.6,1,50,50,47479.33,0.2776,45085730.53
"1621",1621,21,16,-1,1,0,0.542167118331417,0.6,1,50,50,51858.59,0.3447,53786261.35
"1622",1622,22,16,-1,1,0,0.46896094228141,0.6,1,50,50,42806.01,0.2753,36647096.54
"1623",1623,23,16,-1,1,0,0.42120470223017,0.6,1,50,50,73823.6,0.4021,108998478.37
"1624",1624,24,16,-1,1,0,0.481234297668561,0.6,1,50,50,48800.51,0.2823,47629800.24
"1625",1625,25,16,-1,1,0,0.536266324855387,0.6,1,50,50,50858.51,0.3134,51731753.71
"1626",1626,26,16,-1,1,0,0.639488357538357,0.6,1,50,50,34584.55,0.1978,23921826.31
"1627",1627,27,16,-1,1,0,0.412658250215463,0.6,1,50,50,47931.85,0.2992,45949236.54
"1628",1628,28,16,-1,1,0,0.493347446247935,0.6,1,50,50,65971.31,0.3586,87044287.1
"1629",1629,29,16,-1,1,0,0.607997250952758,0.6,1,50,50,45898.51,0.2751,42133460.06
"1630",1630,30,16,-1,1,0,0.624063371843658,0.6,1,50,50,38336.19,0.2221,29393264.38
"1631",1631,31,16,-1,1,0,0.433952430519275,0.6,1,50,50,67674.73,0.3838,91597376.63
"1632",1632,32,16,-1,1,0,0.51143568654079,0.6,1,50,50,50835.86,0.2861,51685695.78
"1633",1633,33,16,-1,1,0,0.405542035377584,0.6,1,50,50,52349.27,0.309,54808923.19
"1634",1634,34,16,-1,1,0,0.559289183281362,0.6,1,50,50,42220.2,0.2639,35650902.97
"1635",1635,35,16,-1,1,0,0.424241315573454,0.6,1,50,50,43239.66,0.2695,37393368.88
"1636",1636,36,16,-1,1,0,0.579348629829474,0.6,1,50,50,37897.18,0.2337,28723925.34
"1637",1637,37,16,-1,1,0,0.460595185519196,0.6,1,50,50,56848.77,0.3011,64635663.09
"1638",1638,38,16,-1,1,0,0.506716748815961,0.6,1,50,50,49641.02,0.2832,49284621.95
"1639",1639,39,16,-1,1,0,0.521901285578497,0.6,1,50,50,49743.02,0.2907,49487352.39
"1640",1640,40,16,-1,1,0,0.585330700036138,0.6,1,50,50,37733.25,0.2414,28475957.26
"1641",1641,41,16,-1,1,0,0.653186036529951,0.6,1,50,50,42385.64,0.2644,35930845.59
"1642",1642,42,16,-1,1,0,0.570911804935895,0.6,1,50,50,48232.52,0.2955,46527510.98
"1643",1643,43,16,-1,1,0,0.596292871446349,0.6,1,50,50,36797.31,0.2258,27080834.81
"1644",1644,44,16,-1,1,0,0.636371316271834,0.6,1,50,50,35015.14,0.2109,24521194.78
